group_id,qmmf,hemis,unet25d,no_quality,no_variance,no_max,no_consistency,shuffled_quality,matched_moment_fusion
sg_7388a0c070338c97,0.6793111339822862,0.3136388043894023,0.6361506927671302,0.7320774376777691,0.7433511308133687,0.7005380398620282,0.6768426955990703,0.70757889535986,0.7524619744330414
sg_74969a1c98337c11,0.9134369513223373,0.8159516706117065,0.914989856787737,0.9158713778997649,0.9185497060625953,0.9071507566830708,0.9066385339264812,0.8967385720209433,0.9047966473768321
sg_7f58a5b7e76f4fe0,0.836874260675396,0.765104887375171,0.7823211873788622,0.8441410710014141,0.844631101096855,0.8541736992712148,0.8377389092504075,0.836960424706034,0.8615292583445793
sg_85c10b3b6ba1a11a,0.8374833886369221,0.8181399078615529,0.8460579904240949,0.8385268720792253,0.8382744319102527,0.8405138364172603,0.8416646405971595,0.8551794029611554,0.8483731650720556
sg_8a56096263e207fc,0.7115581149918357,0.6587593378513537,0.7444737271960243,0.7159166873701611,0.7185373273625792,0.7540400737250404,0.7048265380930094,0.7525121392511368,0.7537065635149519
sg_8b399fcd141dcfdf,0.7845321805260455,0.46059862814366354,0.6918418187754367,0.7852848589031208,0.7689092415344165,0.7943563965926457,0.7918916268211951,0.7876329268679885,0.7925908110649571
sg_8fafb32a9081c1ab,0.9298770511936907,0.9002795052423451,0.941453414944647,0.9154907285769048,0.9154439719971652,0.9195881868105622,0.9289466577430545,0.9173003508310773,0.9424947904589633
sg_9568e8757c7f7a03,0.9020216925910738,0.7588414095663024,0.9184425410256645,0.9081728639697987,0.9131060033731951,0.8955325551266716,0.8948142260757194,0.8738752836054001,0.880464808314759
sg_994f503ff2896f58,0.7541986688171883,0.606535294451562,0.7087663612482414,0.7598347589062596,0.7613086340015447,0.7550105211601655,0.7685344428023603,0.7622751072012446,0.7539717512047944
sg_a46b5f5bbd1aae60,0.8532471457472113,0.7859241987328335,0.8114526579034758,0.8547196363675544,0.8592356662897687,0.8551824549910333,0.8542450769666866,0.8575228313363649,0.8737487822531115
sg_a4981b8b123d95c4,0.8235379440942902,0.6772867490763375,0.7520328389261264,0.816269606924278,0.8300255889079721,0.8278075361028013,0.8134996781655395,0.8008961793369105,0.8279823424915485
sg_a707a1d218f0d2b5,0.8621340667715564,0.833285819108123,0.8587638373445058,0.8693572558372193,0.8641912674924495,0.8603183071721826,0.8609694911579653,0.87112776498847,0.8713288644941163
sg_a85271745ce8f675,0.9115050943170446,0.8387925369413012,0.9091338822999336,0.915181934736395,0.9150955945413959,0.9163238183707465,0.9107649684026401,0.9114429658230935,0.9105519552674421
sg_b20e85806c40821b,0.9132653147194216,0.8609569552904561,0.8923589523939152,0.9172807752673844,0.9281880289413939,0.9192231924444576,0.9149913027748129,0.9257436345442329,0.9275571840428318
sg_baba356c1735c37c,0.8713027427171374,0.7987339162283742,0.861430747225256,0.8658389207973425,0.8687849234735197,0.8669166667152046,0.8735323263838246,0.8667497489973255,0.8581674067282565
sg_bb9168abf0fd30fa,0.9170147119062748,0.8995190377320245,0.9200073058993034,0.9181847768384062,0.9152861405358438,0.9188816361193122,0.9182211273124811,0.9227783940925902,0.9228858324432297
sg_c581881a08851b71,0.7372769959878939,0.717106206782718,0.7460133014607137,0.7201851261106481,0.7174268037233688,0.7308139359357481,0.7500022007237382,0.7923858113649929,0.7705052457674237
sg_cb857fb98a0abf51,0.9151874046600035,0.8656387378292003,0.9166571331445531,0.9268019704411192,0.917622230629953,0.920670890214748,0.9157464887032749,0.9225846222005318,0.9280268314641362
sg_cf33245fcb420c9d,0.9331217266773749,0.8364550486180162,0.9381141126266197,0.9374907981692309,0.931837880222214,0.9323909088228755,0.9335204822000678,0.9361162101287288,0.9380693961195583
sg_dbb5dd7d7605593e,0.7810409550124223,0.6793672693713719,0.7939860202951179,0.7928940902703395,0.7833700302075113,0.7797361163254148,0.7849649418863353,0.7923553129755887,0.792619057042323
sg_f2ae1107a9ed4b17,0.7998498965772448,0.7798326152611946,0.8037132593333091,0.7987704667444749,0.7944937292878284,0.8048990699597995,0.8027461538455832,0.8059913653888904,0.8115491326825958
sg_f34fbe3fa2cc0d13,0.33991093293739133,0.0027833924251962996,0.11681467618912421,0.373360763979747,0.2547510081114939,0.4513605660892935,0.4319131492793568,0.23135790632938402,0.2930677826846495
sg_f93b0ed09e4e1fd3,0.9243116792718231,0.8688822572683909,0.9263233773981262,0.9276935636366012,0.9218037267212432,0.923522252492703,0.9248938917116067,0.9268947846872623,0.9130060093211876
sg_f97d65d782868e9a,0.5732514405915933,0.391672365526456,0.5829133238585356,0.5301212058610698,0.531278450236876,0.49500995735340614,0.5507887590515284,0.46551194698097326,0.5348943959286282
