case_id,region,dice,hd95,nsd,volume_pred_ml,volume_ref_ml,volume_error_ml,relative_volume_error,reference_empty,prediction_empty,lesion_recall,lesion_precision,lesion_f1,model,seed
BRATS_027,tc,0.7100657866448811,,,17.778,28.736,-10.958000000000002,-0.3813335189309577,False,False,,,,unet25d,43
BRATS_027,et,0.0,,,0.383,0.0,0.383,,True,False,,,,unet25d,43
BRATS_034,wt,0.9517983487027064,,,200.381,216.14,-15.759000000000016,-0.0729110761543444,False,False,,,,unet25d,43
BRATS_034,tc,0.7416566799025808,,,70.32300000000001,110.75,-40.42699999999999,-0.3650293453724604,False,False,,,,unet25d,43
BRATS_034,et,0.2571262361838278,,,2.616,0.8220000000000001,1.794,2.182481751824817,False,False,,,,unet25d,43
BRATS_035,wt,0.8889382283403142,,,82.849,83.797,-0.9479999999999932,-0.0113130541666168,False,False,,,,unet25d,43
BRATS_035,tc,0.8707555240876774,,,15.969,17.928,-1.959,-0.1092704149933065,False,False,,,,unet25d,43
BRATS_035,et,0.85194957490472,,,9.636,10.83,-1.193999999999999,-0.1102493074792242,False,False,,,,unet25d,43
BRATS_045,wt,0.951542278349792,,,93.478,91.735,1.7430000000000092,0.0190003815337658,False,False,,,,unet25d,43
BRATS_045,tc,0.8310556693353193,,,34.779,45.786,-11.006999999999998,-0.2404009959376228,False,False,,,,unet25d,43
BRATS_045,et,0.9067395886743008,,,25.922,26.737,-0.8150000000000013,-0.030482103452145,False,False,,,,unet25d,43
BRATS_048,wt,0.9362278825711028,,,153.719,162.83,-9.111000000000018,-0.0559540625191919,False,False,,,,unet25d,43
BRATS_048,tc,0.9431706230853318,,,35.967,38.132,-2.164999999999999,-0.0567764607154096,False,False,,,,unet25d,43
BRATS_048,et,0.9124573493008632,,,27.684,32.104,-4.419999999999998,-0.1376775479691003,False,False,,,,unet25d,43
BRATS_051,wt,0.9474122212352144,,,102.812,111.078,-8.266000000000005,-0.0744161760204541,False,False,,,,unet25d,43
BRATS_051,tc,0.9324021220871668,,,35.945,38.51,-2.5649999999999977,-0.0666060763438067,False,False,,,,unet25d,43
BRATS_051,et,0.9143685708032392,,,17.532,19.02,-1.4879999999999995,-0.0782334384858044,False,False,,,,unet25d,43
BRATS_059,wt,0.9258284898541858,,,96.571,99.569,-2.9980000000000047,-0.0301097731221565,False,False,,,,unet25d,43
BRATS_059,tc,0.8329610383503021,,,36.62,48.438,-11.818000000000003,-0.2439819976051861,False,False,,,,unet25d,43
BRATS_059,et,0.8954351711810807,,,27.563,30.621,-3.0580000000000034,-0.099866104960648,False,False,,,,unet25d,43
BRATS_062,wt,0.5823808398902437,,,52.828,57.234,-4.405999999999999,-0.0769822133696753,False,False,,,,unet25d,43
BRATS_062,tc,0.7423929747530187,,,10.799,11.976,-1.1770000000000014,-0.0982798931195725,False,False,,,,unet25d,43
BRATS_062,et,0.7603413095900575,,,6.264,4.518,1.7460000000000004,0.3864541832669323,False,False,,,,unet25d,43
BRATS_066,wt,0.8671235310267604,,,177.91,193.608,-15.698000000000008,-0.0810813602743688,False,False,,,,unet25d,43
BRATS_066,tc,0.6830635709987013,,,22.759,40.383,-17.624000000000002,-0.4364212663744645,False,False,,,,unet25d,43
BRATS_066,et,0.60198063059783,,,15.87,11.596,4.274000000000001,0.3685753708175233,False,False,,,,unet25d,43
BRATS_076,wt,0.953055369338686,,,188.346,200.985,-12.63900000000001,-0.062885289947011,False,False,,,,unet25d,43
BRATS_076,tc,0.816503582504545,,,66.129,83.487,-17.35799999999999,-0.2079126091487296,False,False,,,,unet25d,43
BRATS_076,et,0.3717399766446088,,,3.89,1.248,2.6420000000000003,2.11698717948718,False,False,,,,unet25d,43
BRATS_080,wt,0.9113759113960194,,,124.651,124.006,0.644999999999996,0.0052013612244568,False,False,,,,unet25d,43
BRATS_080,tc,0.7849790141233418,,,74.575,55.989,18.586,0.3319580631909838,False,False,,,,unet25d,43
BRATS_080,et,0.8029857985933332,,,16.405,20.704,-4.299,-0.2076410355486862,False,False,,,,unet25d,43
BRATS_092,wt,0.8851204614862572,,,125.571,110.189,15.38199999999999,0.1395965114485111,False,False,,,,unet25d,43
BRATS_092,tc,0.7293019814190578,,,73.592,72.364,1.2279999999999944,0.0169697639710352,False,False,,,,unet25d,43
BRATS_092,et,0.1238095238095238,,,0.516,0.324,0.192,0.5925925925925926,False,False,,,,unet25d,43
BRATS_096,wt,0.7468504896980535,,,120.601,76.255,44.346,0.5815487509015803,False,False,,,,unet25d,43
BRATS_096,tc,0.8270962671905697,,,69.583,57.667,11.915999999999997,0.206634643730383,False,False,,,,unet25d,43
BRATS_096,et,0.8572670162014076,,,56.884,48.971,7.912999999999997,0.1615854281105143,False,False,,,,unet25d,43
BRATS_097,wt,0.9490358534299944,,,150.98,153.175,-2.1950000000000216,-0.0143300146890812,False,False,,,,unet25d,43
BRATS_097,tc,0.8394262368607752,,,61.141,61.488,-0.3470000000000013,-0.005643377569607,False,False,,,,unet25d,43
BRATS_097,et,0.869826274917941,,,33.154,41.792,-8.637999999999998,-0.2066902756508422,False,False,,,,unet25d,43
BRATS_116,wt,0.942020941626018,,,180.977,193.779,-12.801999999999992,-0.0660649502784099,False,False,,,,unet25d,43
BRATS_116,tc,0.7688986022066252,,,63.877,87.57600000000001,-23.699000000000005,-0.270610669589842,False,False,,,,unet25d,43
BRATS_116,et,0.3792746113989637,,,1.302,0.628,0.674,1.0732484076433122,False,False,,,,unet25d,43
BRATS_119,wt,0.8462058776411114,,,106.237,118.479,-12.24199999999999,-0.1033263278724498,False,False,,,,unet25d,43
BRATS_119,tc,0.7142916875731727,,,22.558,25.274,-2.716000000000001,-0.1074622141331012,False,False,,,,unet25d,43
BRATS_119,et,0.539415115110324,,,14.725,6.168,8.556999999999999,1.387321660181582,False,False,,,,unet25d,43
BRATS_135,wt,0.8968639214616853,,,158.612,171.418,-12.806000000000012,-0.0747062735535358,False,False,,,,unet25d,43
BRATS_135,tc,0.7130921423415763,,,50.61,50.527,0.0829999999999984,0.0016426860886258,False,False,,,,unet25d,43
BRATS_135,et,0.6369034026033341,,,5.3740000000000006,3.384,1.9900000000000009,0.5880614657210405,False,False,,,,unet25d,43
BRATS_143,wt,0.9566122904249016,,,113.014,116.498,-3.484000000000009,-0.0299060928084603,False,False,,,,unet25d,43
BRATS_143,tc,0.895380939739846,,,68.146,82.534,-14.388000000000003,-0.1743281556691788,False,False,,,,unet25d,43
BRATS_143,et,0.5498602050326188,,,1.789,1.43,0.3590000000000002,0.2510489510489512,False,False,,,,unet25d,43
BRATS_144,wt,0.894078787584398,,,51.639,51.296,0.3430000000000035,0.0066866812227074,False,False,,,,unet25d,43
BRATS_144,tc,0.773011160028668,,,13.597,15.704,-2.107000000000001,-0.1341696383087112,False,False,,,,unet25d,43
BRATS_144,et,0.6478852077229359,,,8.658,4.6530000000000005,4.004999999999999,0.8607350096711796,False,False,,,,unet25d,43
BRATS_160,wt,0.6561522220243697,,,19.18,20.131,-0.9510000000000004,-0.0472405742387363,False,False,,,,unet25d,43
BRATS_160,tc,0.6940894568690096,,,10.588,11.948,-1.3599999999999994,-0.1138265818547036,False,False,,,,unet25d,43
BRATS_160,et,0.7456527816606094,,,9.321,8.564,0.7569999999999997,0.0883932741709481,False,False,,,,unet25d,43
BRATS_163,wt,0.9381286511536828,,,74.852,78.35300000000001,-3.5010000000000048,-0.0446823988870879,False,False,,,,unet25d,43
BRATS_163,tc,0.8726429675425038,,,48.289,55.231,-6.942,-0.125690282631131,False,False,,,,unet25d,43
BRATS_163,et,0.6754221388367729,,,2.866,1.931,0.935,0.4842050750906266,False,False,,,,unet25d,43
BRATS_170,wt,0.9112694766737996,,,146.465,159.157,-12.692000000000007,-0.0797451572975113,False,False,,,,unet25d,43
BRATS_170,tc,0.6524734029514144,,,50.208,31.38,18.828,0.6,False,False,,,,unet25d,43
BRATS_170,et,0.017626321974148,,,1.679,0.023,1.656,72.00000000000001,False,False,,,,unet25d,43
BRATS_190,wt,0.9240595727808892,,,76.59,84.82600000000001,-8.236000000000004,-0.097092872468347,False,False,,,,unet25d,43
BRATS_190,tc,0.8473732523654851,,,24.783,31.865,-7.082000000000001,-0.2222501176839793,False,False,,,,unet25d,43
BRATS_190,et,0.8130226656669934,,,14.723,19.955,-5.232000000000001,-0.2621899273365071,False,False,,,,unet25d,43
BRATS_194,wt,0.8855082126189466,,,90.357,91.132,-0.7750000000000057,-0.008504147829522,False,False,,,,unet25d,43
BRATS_194,tc,0.5590828573134566,,,33.318,16.925,16.392999999999997,0.9685672082717872,False,False,,,,unet25d,43
BRATS_194,et,0.6226497595102755,,,1.481,0.806,0.675,0.8374689826302729,False,False,,,,unet25d,43
BRATS_197,wt,0.7982562321281336,,,114.725,113.287,1.4380000000000024,0.0126934246647894,False,False,,,,unet25d,43
BRATS_197,tc,0.597136183609221,,,35.683,43.093,-7.410000000000004,-0.1719536815724132,False,False,,,,unet25d,43
BRATS_197,et,0.6313961801654581,,,5.633,4.158,1.4749999999999996,0.3547378547378546,False,False,,,,unet25d,43
BRATS_227,wt,0.8748644505959599,,,107.717,110.838,-3.1210000000000093,-0.028158212887277,False,False,,,,unet25d,43
BRATS_227,tc,0.6242071043450682,,,19.111,31.337,-12.226,-0.3901458339981491,False,False,,,,unet25d,43
BRATS_227,et,0.6822269513283449,,,7.983,6.5840000000000005,1.399,0.2124848116646415,False,False,,,,unet25d,43
BRATS_228,wt,0.8738231095258638,,,107.763,117.088,-9.325000000000005,-0.0796409538125171,False,False,,,,unet25d,43
BRATS_228,tc,0.7642900424156736,,,22.809,31.652,-8.843,-0.279382029571591,False,False,,,,unet25d,43
BRATS_228,et,0.8832114759111507,,,17.557,18.414,-0.8570000000000029,-0.0465406755729337,False,False,,,,unet25d,43
BRATS_234,wt,0.9663716293127136,,,100.623,103.193,-2.569999999999993,-0.0249047900535888,False,False,,,,unet25d,43
BRATS_234,tc,0.948502589799177,,,38.201,38.832,-0.6310000000000002,-0.016249484960857,False,False,,,,unet25d,43
BRATS_234,et,0.9363717286807904,,,27.234,28.936,-1.7019999999999982,-0.0588194636439037,False,False,,,,unet25d,43
BRATS_259,wt,0.8732729381708194,,,73.711,62.503,11.207999999999998,0.1793193926691518,False,False,,,,unet25d,43
BRATS_259,tc,0.2820101405558051,,,26.412,4.75,21.662,4.560421052631579,False,False,,,,unet25d,43
BRATS_259,et,0.1276595744680851,,,0.033,0.014,0.019,1.3571428571428574,False,False,,,,unet25d,43
BRATS_266,wt,0.9311652173022622,,,187.702,202.929,-15.227000000000004,-0.0750360963686807,False,False,,,,unet25d,43
BRATS_266,tc,0.9114135941147968,,,107.357,119.653,-12.296000000000006,-0.1027638253951008,False,False,,,,unet25d,43
BRATS_266,et,0.8536646460598166,,,49.936,49.869,0.0670000000000001,0.0013435200224588,False,False,,,,unet25d,43
BRATS_268,wt,0.8964468376208903,,,161.275,179.323,-18.048,-0.1006452044634542,False,False,,,,unet25d,43
BRATS_268,tc,0.5702036966720153,,,29.628,52.013,-22.385,-0.430373175936785,False,False,,,,unet25d,43
BRATS_268,et,0.2780847145488029,,,1.659,0.513,1.146,2.2339181286549707,False,False,,,,unet25d,43
BRATS_273,wt,0.8688043734254455,,,64.552,75.56700000000001,-11.015,-0.145764685643204,False,False,,,,unet25d,43
BRATS_273,tc,0.8300595615257889,,,20.288,27.058,-6.77,-0.2502032670559538,False,False,,,,unet25d,43
BRATS_273,et,0.8349514563106796,,,10.843,14.289,-3.446,-0.2411645321576037,False,False,,,,unet25d,43
BRATS_278,wt,0.6076965903531119,,,38.786,20.487,18.299,0.8932005662127201,False,False,,,,unet25d,43
BRATS_278,tc,0.7869144319572716,,,4.107,4.88,-0.7729999999999997,-0.1584016393442622,False,False,,,,unet25d,43
BRATS_278,et,0.7351821642196846,,,2.889,4.4670000000000005,-1.5780000000000003,-0.3532572196104768,False,False,,,,unet25d,43
BRATS_285,wt,0.9173273699268436,,,245.746,256.875,-11.12899999999999,-0.0433245742092457,False,False,,,,unet25d,43
BRATS_285,tc,0.77985752001403,,,95.037,115.94,-20.90299999999999,-0.1802915301017767,False,False,,,,unet25d,43
BRATS_285,et,0.7767094581506331,,,46.439,67.135,-20.696000000000005,-0.308274372532956,False,False,,,,unet25d,43
BRATS_298,wt,0.9331011790256072,,,110.155,103.496,6.659000000000006,0.0643406508464095,False,False,,,,unet25d,43
BRATS_298,tc,0.8135954193142937,,,30.884,26.4,4.483999999999998,0.1698484848484847,False,False,,,,unet25d,43
BRATS_298,et,0.8702019081428889,,,16.051000000000002,15.498,0.5530000000000008,0.0356820234869015,False,False,,,,unet25d,43
BRATS_302,wt,0.7782693951430439,,,46.11,33.446,12.664,0.3786401961370568,False,False,,,,unet25d,43
BRATS_302,tc,0.323489198796828,,,5.946,1.368,4.577999999999999,3.346491228070174,False,False,,,,unet25d,43
BRATS_302,et,0.7616580310880829,,,1.105,1.211,-0.1060000000000001,-0.0875309661436829,False,False,,,,unet25d,43
BRATS_304,wt,0.7686889438597962,,,50.822,44.582,6.240000000000002,0.1399668027455027,False,False,,,,unet25d,43
BRATS_304,tc,0.8642802741812643,,,6.136,6.994,-0.8579999999999997,-0.1226765799256505,False,False,,,,unet25d,43
BRATS_304,et,0.8277787471645437,,,4.989,6.473,-1.484,-0.2292600030897574,False,False,,,,unet25d,43
BRATS_306,wt,0.7842816671129966,,,38.898,32.051,6.847000000000001,0.2136282799288634,False,False,,,,unet25d,43
BRATS_306,tc,0.8633163389172129,,,8.196,8.28,-0.0839999999999996,-0.0101449275362318,False,False,,,,unet25d,43
BRATS_306,et,0.7412695350183292,,,4.393,5.973,-1.58,-0.2645236899380546,False,False,,,,unet25d,43
BRATS_307,wt,0.8552229934618135,,,52.924,46.339,6.585000000000001,0.1421049224195602,False,False,,,,unet25d,43
BRATS_307,tc,0.8927090779127949,,,13.445,14.535,-1.09,-0.0749914000687994,False,False,,,,unet25d,43
BRATS_307,et,0.6601760469458522,,,3.459,4.039,-0.5799999999999996,-0.1435999009655854,False,False,,,,unet25d,43
BRATS_318,wt,0.8916085669860059,,,103.743,95.627,8.116000000000014,0.0848714275256989,False,False,,,,unet25d,43
BRATS_318,tc,0.863302209237937,,,23.899,28.472,-4.573,-0.1606139364990166,False,False,,,,unet25d,43
BRATS_318,et,0.7882052449232481,,,16.271,23.272,-7.001000000000001,-0.3008336198006188,False,False,,,,unet25d,43
BRATS_322,wt,0.7124020711824604,,,31.016,20.935,10.081000000000005,0.4815380941007883,False,False,,,,unet25d,43
BRATS_322,tc,0.4857247103894919,,,6.899,15.027,-8.128,-0.5408930591601783,False,False,,,,unet25d,43
BRATS_322,et,0.4908877131099353,,,4.327,9.281,-4.954000000000001,-0.533778687641418,False,False,,,,unet25d,43
BRATS_325,wt,0.8876403239318627,,,91.441,87.60900000000001,3.8319999999999936,0.0437397984225364,False,False,,,,unet25d,43
BRATS_325,tc,0.8813174537395723,,,26.774,28.727,-1.9529999999999996,-0.0679848226407212,False,False,,,,unet25d,43
BRATS_325,et,0.8183556405353728,,,18.163,22.108,-3.945,-0.1784421928713588,False,False,,,,unet25d,43
BRATS_326,wt,0.7363115356355621,,,41.55,26.5,15.050000000000004,0.567924528301887,False,False,,,,unet25d,43
BRATS_326,tc,0.7677788116442908,,,12.662,17.43,-4.767999999999999,-0.2735513482501434,False,False,,,,unet25d,43
BRATS_326,et,0.739443992090264,,,7.631,9.563,-1.9320000000000004,-0.2020286520966224,False,False,,,,unet25d,43
BRATS_327,wt,0.9447808303004928,,,125.736,122.656,3.0799999999999983,0.0251108792068875,False,False,,,,unet25d,43
BRATS_327,tc,0.8849079462175528,,,25.996,24.355,1.6410000000000018,0.0673783617327038,False,False,,,,unet25d,43
BRATS_327,et,0.8874259381171824,,,15.89,16.009,-0.1189999999999997,-0.0074333187581984,False,False,,,,unet25d,43
BRATS_332,wt,0.8655599084597184,,,105.369,100.879,4.489999999999995,0.0445087679298961,False,False,,,,unet25d,43
BRATS_332,tc,0.784148347540003,,,29.64,37.23,-7.590000000000003,-0.2038678485092667,False,False,,,,unet25d,43
BRATS_332,et,0.7013781184916028,,,18.88,26.254,-7.374000000000002,-0.2808714862497144,False,False,,,,unet25d,43
BRATS_336,wt,0.930825901512214,,,78.791,75.949,2.8419999999999987,0.037419847529263,False,False,,,,unet25d,43
BRATS_336,tc,0.764234375462155,,,26.823,40.795,-13.972,-0.3424929525677166,False,False,,,,unet25d,43
BRATS_336,et,0.7927825261158594,,,15.947,20.908,-4.961,-0.2372775970920222,False,False,,,,unet25d,43
BRATS_342,wt,0.5949728648957441,,,19.775,29.239,-9.464,-0.3236772803447449,False,False,,,,unet25d,43
BRATS_342,tc,0.7510046137818128,,,3.258,3.461,-0.2029999999999998,-0.0586535683328517,False,False,,,,unet25d,43
BRATS_342,et,0.4489533011272141,,,1.064,2.041,-0.977,-0.478686918177364,False,False,,,,unet25d,43
BRATS_348,wt,0.8796351854074163,,,77.753,80.574,-2.820999999999998,-0.0350112939657953,False,False,,,,unet25d,43
BRATS_348,tc,0.8957425981358793,,,32.843,37.646,-4.802999999999997,-0.1275832757796312,False,False,,,,unet25d,43
BRATS_348,et,0.8286033601436398,,,23.586,30.995,-7.408999999999999,-0.2390385546055815,False,False,,,,unet25d,43
BRATS_354,wt,0.9157744468236974,,,89.202,87.324,1.878,0.021506115157345,False,False,,,,unet25d,43
BRATS_354,tc,0.9319867305565794,,,33.295,34.53,-1.2349999999999994,-0.0357660005792064,False,False,,,,unet25d,43
BRATS_354,et,0.7921733813438413,,,13.266,16.172,-2.9060000000000006,-0.1796932970566411,False,False,,,,unet25d,43
BRATS_358,wt,0.7863522425835341,,,109.64,95.815,13.825000000000005,0.1442884725773626,False,False,,,,unet25d,43
BRATS_358,tc,0.7502292971846969,,,48.743,79.911,-31.168,-0.3900339127279097,False,False,,,,unet25d,43
BRATS_358,et,0.6750953030462001,,,21.876,35.31,-13.434,-0.3804587935429057,False,False,,,,unet25d,43
BRATS_360,wt,0.8652470570593087,,,74.124,59.246,14.877999999999991,0.2511224386456468,False,False,,,,unet25d,43
BRATS_360,tc,0.8691576268916567,,,14.407,15.461,-1.0540000000000005,-0.0681715283616842,False,False,,,,unet25d,43
BRATS_360,et,0.7514167954662545,,,6.863,8.665000000000001,-1.8020000000000005,-0.2079630698211194,False,False,,,,unet25d,43
BRATS_374,wt,0.8483571323729844,,,51.918,43.464,8.454,0.1945057979017117,False,False,,,,unet25d,43
BRATS_374,tc,0.8131689602446484,,,10.368,10.56,-0.1920000000000001,-0.0181818181818182,False,False,,,,unet25d,43
BRATS_374,et,0.7861392028554431,,,6.76,6.688,0.072,0.0107655502392344,False,False,,,,unet25d,43
BRATS_384,wt,0.8725745506535948,,,82.845,73.827,9.018,0.1221504327684993,False,False,,,,unet25d,43
BRATS_384,tc,0.8979848449753483,,,15.969,14.252,1.7170000000000003,0.1204743193937693,False,False,,,,unet25d,43
BRATS_384,et,0.8616343018445515,,,9.637,10.91,-1.2729999999999997,-0.1166819431714023,False,False,,,,unet25d,43
BRATS_391,wt,0.930676918162944,,,93.477,81.84700000000001,11.629999999999995,0.1420943956406465,False,False,,,,unet25d,43
BRATS_391,tc,0.906373394138257,,,34.778,37.146,-2.368000000000002,-0.063748452054057,False,False,,,,unet25d,43
BRATS_391,et,0.8351330440340431,,,25.922,33.532000000000004,-7.610000000000003,-0.2269473935345342,False,False,,,,unet25d,43
BRATS_393,wt,0.94288970239716,,,153.718,143.759,9.958999999999977,0.0692756627411151,False,False,,,,unet25d,43
BRATS_393,tc,0.9224262865273642,,,35.969,39.933,-3.963999999999999,-0.0992662710039315,False,False,,,,unet25d,43
BRATS_393,et,0.8628793136079742,,,27.683,35.721000000000004,-8.038000000000004,-0.2250216959211669,False,False,,,,unet25d,43
BRATS_396,wt,0.9499776958655178,,,102.814,110.151,-7.336999999999989,-0.0666085646067669,False,False,,,,unet25d,43
BRATS_396,tc,0.9396658880738707,,,35.946,37.263,-1.3170000000000002,-0.0353433700990258,False,False,,,,unet25d,43
BRATS_396,et,0.8971048199534847,,,17.532,19.875,-2.343,-0.1178867924528302,False,False,,,,unet25d,43
BRATS_403,wt,0.8742121432285808,,,124.653,146.494,-21.840999999999998,-0.1490914303657487,False,False,,,,unet25d,43
BRATS_403,tc,0.7530053889733315,,,74.572,70.168,4.403999999999996,0.0627636529472123,False,False,,,,unet25d,43
BRATS_403,et,0.7568896752331544,,,16.403,16.944,-0.5410000000000004,-0.0319287063267233,False,False,,,,unet25d,43
BRATS_414,wt,0.8375270517882752,,,114.477,156.762,-42.285,-0.2697401155892371,False,False,,,,unet25d,43
BRATS_414,tc,0.8393631143152599,,,59.101,77.25,-18.149,-0.2349385113268608,False,False,,,,unet25d,43
BRATS_414,et,0.8048115160876853,,,52.574,69.134,-16.560000000000002,-0.2395348164434287,False,False,,,,unet25d,43
BRATS_438,wt,0.6748581736425191,,,19.176,19.075,0.1010000000000026,0.005294888597641,False,False,,,,unet25d,43
BRATS_438,tc,0.7838842560032151,,,10.588,9.318,1.2700000000000014,0.1362953423481435,False,False,,,,unet25d,43
BRATS_438,et,0.7561887996479261,,,9.32,8.858,0.4619999999999997,0.0521562429442311,False,False,,,,unet25d,43
BRATS_450,wt,0.9079650959860384,,,76.578,66.672,9.906000000000006,0.1485781137509,False,False,,,,unet25d,43
BRATS_450,tc,0.7996709714567739,,,24.783,36.002,-11.219,-0.3116215765790789,False,False,,,,unet25d,43
BRATS_450,et,0.7111591993311366,,,14.722,25.944,-11.222,-0.4325470243601603,False,False,,,,unet25d,43
BRATS_463,wt,0.9558054091486168,,,100.616,107.328,-6.712000000000003,-0.0625372689326178,False,False,,,,unet25d,43
BRATS_463,tc,0.9473802816901408,,,38.2,41.675,-3.4750000000000014,-0.0833833233353329,False,False,,,,unet25d,43
BRATS_463,et,0.8758155121335255,,,27.233,34.538000000000004,-7.305000000000003,-0.2115061671202734,False,False,,,,unet25d,43
BRATS_475,wt,0.93790269000788,,,187.705,200.621,-12.915999999999997,-0.0643800997901515,False,False,,,,unet25d,43
BRATS_475,tc,0.919949389195306,,,107.354,117.104,-9.75,-0.0832593250444049,False,False,,,,unet25d,43
BRATS_475,et,0.8122413493305513,,,49.928,65.092,-15.163999999999994,-0.2329625760462114,False,False,,,,unet25d,43
BRATS_478,wt,0.8336894059580469,,,64.547,77.278,-12.731000000000009,-0.1647428763684361,False,False,,,,unet25d,43
BRATS_478,tc,0.9031841034235096,,,20.285,21.485,-1.1999999999999993,-0.0558529206423085,False,False,,,,unet25d,43
BRATS_478,et,0.8430737229489179,,,10.842,14.157,-3.3149999999999995,-0.234159779614325,False,False,,,,unet25d,43
BRATS_010,wt,0.7744734135324896,,,24.235,20.487,3.7479999999999976,0.1829452823741883,False,False,,,,no_quality,44
BRATS_010,tc,0.7343151442921597,,,6.867,4.88,1.987,0.407172131147541,False,False,,,,no_quality,44
BRATS_010,et,0.7067698259187621,,,5.873,4.4670000000000005,1.4059999999999997,0.3147526304007162,False,False,,,,no_quality,44
BRATS_020,wt,0.9268511213571256,,,247.609,256.869,-9.26000000000002,-0.036049503832693,False,False,,,,no_quality,44
BRATS_020,tc,0.7836854045008755,,,115.93,115.936,-0.0060000000000002,-5.175269113994123e-05,False,False,,,,no_quality,44
BRATS_020,et,0.7923722759629204,,,51.852,67.135,-15.283,-0.227645788336933,False,False,,,,no_quality,44
BRATS_023,wt,0.8913638453622543,,,72.91,64.107,8.802999999999997,0.137317297643003,False,False,,,,no_quality,44
BRATS_023,tc,0.3201476793248945,,,21.022,5.522,15.500000000000002,2.806954002173126,False,False,,,,no_quality,44
BRATS_023,et,0.0,,,1.421,0.0,1.421,,True,False,,,,no_quality,44
BRATS_027,wt,0.9318251299296852,,,51.398,53.274,-1.8759999999999977,-0.0352141757705446,False,False,,,,no_quality,44
BRATS_027,tc,0.7559532340957023,,,20.103,28.736,-8.633,-0.3004245545657015,False,False,,,,no_quality,44
BRATS_027,et,0.0,,,1.398,0.0,1.398,,True,False,,,,no_quality,44
BRATS_034,wt,0.9511248476074368,,,203.828,216.14,-12.312000000000012,-0.0569630794855186,False,False,,,,no_quality,44
BRATS_034,tc,0.7728230940198523,,,81.369,110.75,-29.381,-0.2652911963882619,False,False,,,,no_quality,44
BRATS_034,et,0.119571865443425,,,5.718,0.8220000000000001,4.896,5.956204379562044,False,False,,,,no_quality,44
BRATS_035,wt,0.8553532337049363,,,74.257,83.797,-9.539999999999992,-0.113846557752664,False,False,,,,no_quality,44
BRATS_035,tc,0.8873747726419725,,,16.709,17.928,-1.2190000000000012,-0.0679941990182954,False,False,,,,no_quality,44
BRATS_035,et,0.8675720014582574,,,11.114,10.83,0.2840000000000007,0.0262234533702678,False,False,,,,no_quality,44
BRATS_045,wt,0.9510209690274,,,90.2,91.735,-1.5349999999999966,-0.0167329808688068,False,False,,,,no_quality,44
BRATS_045,tc,0.8409066103976425,,,36.675,45.786,-9.110999999999995,-0.1989909579347398,False,False,,,,no_quality,44
BRATS_045,et,0.911959597406784,,,29.101,26.737,2.363999999999997,0.0884168006881848,False,False,,,,no_quality,44
BRATS_048,wt,0.9293430499462244,,,152.369,162.83,-10.461000000000013,-0.0642449180126513,False,False,,,,no_quality,44
BRATS_048,tc,0.9358670455884855,,,38.225,38.132,0.0930000000000035,0.0024388964649114,False,False,,,,no_quality,44
BRATS_048,et,0.923144133065821,,,29.7,32.104,-2.404,-0.0748816346872663,False,False,,,,no_quality,44
BRATS_051,wt,0.934921797254924,,,101.958,111.078,-9.120000000000005,-0.0821044671312051,False,False,,,,no_quality,44
BRATS_051,tc,0.8988386959301087,,,36.578,38.51,-1.931999999999995,-0.0501687873279666,False,False,,,,no_quality,44
BRATS_051,et,0.9138279753033852,,,18.556,19.02,-0.4639999999999986,-0.0243953732912722,False,False,,,,no_quality,44
BRATS_059,wt,0.9208316970398124,,,88.865,99.569,-10.704000000000008,-0.1075033393927829,False,False,,,,no_quality,44
BRATS_059,tc,0.8305129308284335,,,35.238,48.438,-13.200000000000005,-0.2725133159915769,False,False,,,,no_quality,44
BRATS_059,et,0.9263513513513514,,,28.579,30.621,-2.0420000000000016,-0.0666862610626694,False,False,,,,no_quality,44
BRATS_062,wt,0.6474111120450534,,,37.942,57.234,-19.292,-0.337072369570535,False,False,,,,no_quality,44
BRATS_062,tc,0.8034964501106955,,,14.222,11.976,2.2459999999999987,0.1875417501670005,False,False,,,,no_quality,44
BRATS_062,et,0.6885867846980714,,,8.134,4.518,3.616000000000001,0.8003541389995574,False,False,,,,no_quality,44
BRATS_066,wt,0.8531431275845749,,,193.061,193.608,-0.546999999999997,-0.0028252964753522,False,False,,,,no_quality,44
BRATS_066,tc,0.5502271064763622,,,18.4,40.383,-21.983,-0.544362726890028,False,False,,,,no_quality,44
BRATS_066,et,0.6383977206067208,,,12.27,11.596,0.6739999999999995,0.0581234908589168,False,False,,,,no_quality,44
BRATS_076,wt,0.953626287914051,,,196.46,200.985,-4.525000000000006,-0.0225141179690026,False,False,,,,no_quality,44
BRATS_076,tc,0.8268063145112325,,,74.625,83.487,-8.861999999999995,-0.1061482626037586,False,False,,,,no_quality,44
BRATS_076,et,0.2771267061905418,,,6.005,1.248,4.757,3.8116987179487176,False,False,,,,no_quality,44
BRATS_080,wt,0.9218699903002066,,,122.391,124.006,-1.6149999999999949,-0.0130235633759656,False,False,,,,no_quality,44
BRATS_080,tc,0.7888215284819458,,,83.06400000000001,55.989,27.075000000000003,0.4835771312222043,False,False,,,,no_quality,44
BRATS_080,et,0.820911404117511,,,22.526,20.704,1.8219999999999992,0.0880023183925811,False,False,,,,no_quality,44
BRATS_092,wt,0.8870589127750408,,,127.094,110.189,16.905,0.1534182177894345,False,False,,,,no_quality,44
