model,case_id,subset,group_id,n_modalities,macro_dice
no_quality,BRATS_367,t1+t2+flair,sg_a46b5f5bbd1aae60,3,0.3006944473639243
no_quality,BRATS_367,t1ce,sg_a46b5f5bbd1aae60,1,0.06512853517888627
no_quality,BRATS_367,t1ce+flair,sg_a46b5f5bbd1aae60,2,0.2749903501431897
no_quality,BRATS_367,t1ce+t2,sg_a46b5f5bbd1aae60,2,0.2715486174292603
no_quality,BRATS_367,t1ce+t2+flair,sg_a46b5f5bbd1aae60,3,0.3143173490606026
no_quality,BRATS_367,t2,sg_a46b5f5bbd1aae60,1,0.08504300008475585
no_quality,BRATS_367,t2+flair,sg_a46b5f5bbd1aae60,2,0.2713177654038857
no_quality,BRATS_369,flair,sg_46b6c66765483f24,1,0.31097744956913836
no_quality,BRATS_369,t1,sg_46b6c66765483f24,1,0.029470291395911247
no_quality,BRATS_369,t1+flair,sg_46b6c66765483f24,2,0.3316237844009734
no_quality,BRATS_369,t1+t1ce,sg_46b6c66765483f24,2,0.05105304324718193
no_quality,BRATS_369,t1+t1ce+flair,sg_46b6c66765483f24,3,0.30939065055337045
no_quality,BRATS_369,t1+t1ce+t2,sg_46b6c66765483f24,3,0.2792042461869166
no_quality,BRATS_369,t1+t1ce+t2+flair,sg_46b6c66765483f24,4,0.34091393139520315
no_quality,BRATS_369,t1+t2,sg_46b6c66765483f24,2,0.30952588931601566
no_quality,BRATS_369,t1+t2+flair,sg_46b6c66765483f24,3,0.3587463869381335
no_quality,BRATS_369,t1ce,sg_46b6c66765483f24,1,0.06971169773960857
no_quality,BRATS_369,t1ce+flair,sg_46b6c66765483f24,2,0.3612480289722137
no_quality,BRATS_369,t1ce+t2,sg_46b6c66765483f24,2,0.3313931339450817
no_quality,BRATS_369,t1ce+t2+flair,sg_46b6c66765483f24,3,0.38177308445135405
no_quality,BRATS_369,t2,sg_46b6c66765483f24,1,0.2822404268839994
no_quality,BRATS_369,t2+flair,sg_46b6c66765483f24,2,0.3734516070781004
no_quality,BRATS_413,flair,sg_3b44f65ab67602cc,1,0.029488357406044146
no_quality,BRATS_413,t1,sg_3b44f65ab67602cc,1,0.0013888865306870913
no_quality,BRATS_413,t1+flair,sg_3b44f65ab67602cc,2,0.020139183275761193
no_quality,BRATS_413,t1+t1ce,sg_3b44f65ab67602cc,2,0.018515509223056472
no_quality,BRATS_413,t1+t1ce+flair,sg_3b44f65ab67602cc,3,0.030211551065777897
no_quality,BRATS_413,t1+t1ce+t2,sg_3b44f65ab67602cc,3,0.0396181471577811
no_quality,BRATS_413,t1+t1ce+t2+flair,sg_3b44f65ab67602cc,4,0.04073977823134947
no_quality,BRATS_413,t1+t2,sg_3b44f65ab67602cc,2,0.016581638797758928
no_quality,BRATS_413,t1+t2+flair,sg_3b44f65ab67602cc,3,0.029967869800313476
no_quality,BRATS_413,t1ce,sg_3b44f65ab67602cc,1,0.017409863043244912
no_quality,BRATS_413,t1ce+flair,sg_3b44f65ab67602cc,2,0.046774506066500354
no_quality,BRATS_413,t1ce+t2,sg_3b44f65ab67602cc,2,0.06173729975040695
no_quality,BRATS_413,t1ce+t2+flair,sg_3b44f65ab67602cc,3,0.05904711718601883
no_quality,BRATS_413,t2,sg_3b44f65ab67602cc,1,0.01488264531364208
no_quality,BRATS_413,t2+flair,sg_3b44f65ab67602cc,2,0.03843646979422011
no_quality,BRATS_441,flair,sg_baba356c1735c37c,1,0.2264254958076063
no_quality,BRATS_441,t1,sg_baba356c1735c37c,1,0.012539938423287445
no_quality,BRATS_441,t1+flair,sg_baba356c1735c37c,2,0.17498995725468625
no_quality,BRATS_441,t1+t1ce,sg_baba356c1735c37c,2,0.07938025214567225
no_quality,BRATS_441,t1+t1ce+flair,sg_baba356c1735c37c,3,0.18249970935206059
no_quality,BRATS_441,t1+t1ce+t2,sg_baba356c1735c37c,3,0.22647318042549883
no_quality,BRATS_441,t1+t1ce+t2+flair,sg_baba356c1735c37c,4,0.22979615885827867
no_quality,BRATS_441,t1+t2,sg_baba356c1735c37c,2,0.10388125474811383
no_quality,BRATS_441,t1+t2+flair,sg_baba356c1735c37c,3,0.2119647779862608
no_quality,BRATS_441,t1ce,sg_baba356c1735c37c,1,0.07470121539027307
no_quality,BRATS_441,t1ce+flair,sg_baba356c1735c37c,2,0.2060483902545084
no_quality,BRATS_441,t1ce+t2,sg_baba356c1735c37c,2,0.25521669194397356
no_quality,BRATS_441,t1ce+t2+flair,sg_baba356c1735c37c,3,0.24745666561788712
no_quality,BRATS_441,t2,sg_baba356c1735c37c,1,0.10065322114447327
no_quality,BRATS_441,t2+flair,sg_baba356c1735c37c,2,0.22280712611450162
